trial_type,trial_index,time_elapsed,internal_node_id,success,timeout,failed_images,failed_audio,failed_video,rt,response,stimulus,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,phase,deviceInfo,itemID,stimulus_type,correct_ans,list,content,sound1,sound2
html-keyboard-response,1267,2301795,0.0-15.0-5.4,,,,,,604,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>put</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,15,EE,j,PBK,put,stimuli/word/FAS_E1M-PBKW-01-15.wav,stimuli/word/FAS_E5M-PBKW-01-15.wav
html-keyboard-response,1268,2302809,0.0-15.0-0.5,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1269,2303325,0.0-15.0-1.5,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>peg</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1270,2303849,0.0-15.0-2.5,,,,,,null,null,stimuli/word/FAS_K9M-PBKW-02-32.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1271,2304359,0.0-15.0-3.5,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>peg</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1272,2305129,0.0-15.0-4.5,,,,,,null,null,stimuli/word/FAS_K7M-PBKW-02-32.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1273,2305788,0.0-15.0-5.5,,,,,,657,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>peg</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,82,KK,j,PBK,peg,stimuli/word/FAS_K9M-PBKW-02-32.wav,stimuli/word/FAS_K7M-PBKW-02-32.wav
html-keyboard-response,1274,2306792,0.0-15.0-0.6,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1275,2307309,0.0-15.0-1.6,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>want</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1276,2308029,0.0-15.0-2.6,,,,,,null,null,stimuli/word/FAS_K7M-LNTW-02-22.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1277,2308541,0.0-15.0-3.6,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>want</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1278,2309270,0.0-15.0-4.6,,,,,,null,null,stimuli/word/FAS_M6M-LNTW-02-22.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1279,2312423,0.0-15.0-5.6,,,,,,3151,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>want</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,172,MK,f,LNT,want,stimuli/word/FAS_K7M-LNTW-02-22.wav,stimuli/word/FAS_M6M-LNTW-02-22.wav
html-keyboard-response,1280,2313440,0.0-15.0-0.7,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1281,2313956,0.0-15.0-1.7,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>wait</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1282,2314529,0.0-15.0-2.7,,,,,,null,null,stimuli/word/FAS_J2M-PBKW-02-09.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1283,2315039,0.0-15.0-3.7,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>wait</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1284,2315669,0.0-15.0-4.7,,,,,,null,null,stimuli/word/FAS_J1M-PBKW-02-09.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1285,2317125,0.0-15.0-5.7,,,,,,1453,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>wait</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,59,JJ,j,PBK,wait,stimuli/word/FAS_J2M-PBKW-02-09.wav,stimuli/word/FAS_J1M-PBKW-02-09.wav
html-keyboard-response,1286,2318139,0.0-15.0-0.8,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1287,2318656,0.0-15.0-1.8,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>cap</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1288,2319169,0.0-15.0-2.8,,,,,,null,null,stimuli/word/FAS_J2M-LNTW-01-49.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1289,2319673,0.0-15.0-3.8,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>cap</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1290,2320269,0.0-15.0-4.8,,,,,,null,null,stimuli/word/FAS_M1M-LNTW-01-49.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1291,2321510,0.0-15.0-5.8,,,,,,1238,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>cap</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,149,MJ,f,LNT,cap,stimuli/word/FAS_J2M-LNTW-01-49.wav,stimuli/word/FAS_M1M-LNTW-01-49.wav
html-keyboard-response,1292,2322520,0.0-15.0-0.9,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1293,2323039,0.0-15.0-1.9,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>pig</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1294,2323629,0.0-15.0-2.9,,,,,,null,null,stimuli/word/FAS_M6M-LNTW-02-04.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1295,2324139,0.0-15.0-3.9,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>pig</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1296,2324649,0.0-15.0-4.9,,,,,,null,null,stimuli/word/FAS_J1M-LNTW-02-04.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1297,2326042,0.0-15.0-5.9,,,,,,1391,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>pig</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,154,MJ,f,LNT,pig,stimuli/word/FAS_M6M-LNTW-02-04.wav,stimuli/word/FAS_J1M-LNTW-02-04.wav
html-keyboard-response,1298,2327053,0.0-15.0-0.10,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1299,2327570,0.0-15.0-1.10,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>lost</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1300,2328289,0.0-15.0-2.10,,,,,,null,null,stimuli/word/FAS_M1M-LNTW-01-46.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1301,2328802,0.0-15.0-3.10,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>lost</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1302,2329389,0.0-15.0-4.10,,,,,,null,null,stimuli/word/FAS_J1M-LNTW-01-46.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1303,2330523,0.0-15.0-5.10,,,,,,1131,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>lost</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,146,MJ,f,LNT,lost,stimuli/word/FAS_M1M-LNTW-01-46.wav,stimuli/word/FAS_J1M-LNTW-01-46.wav
html-keyboard-response,1304,2331534,0.0-15.0-0.11,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1305,2332052,0.0-15.0-1.11,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>own</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1306,2332709,0.0-15.0-2.11,,,,,,null,null,stimuli/word/FAS_M6M-PBKW-01-48.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1307,2333216,0.0-15.0-3.11,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>own</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1308,2333889,0.0-15.0-4.11,,,,,,null,null,stimuli/word/FAS_M1M-PBKW-01-48.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1309,2334331,0.0-15.0-5.11,,,,,,439,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>own</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,48,MM,j,PBK,own,stimuli/word/FAS_M6M-PBKW-01-48.wav,stimuli/word/FAS_M1M-PBKW-01-48.wav
html-keyboard-response,1310,2335333,0.0-15.0-0.12,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1311,2335850,0.0-15.0-1.12,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>fish</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1312,2336550,0.0-15.0-2.12,,,,,,null,null,stimuli/word/FAS_K7M-LNTW-02-11.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1313,2337066,0.0-15.0-3.12,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>fish</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1314,2337810,0.0-15.0-4.12,,,,,,null,null,stimuli/word/FAS_M1M-LNTW-02-11.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1315,2338971,0.0-15.0-5.12,,,,,,1159,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>fish</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,161,MK,f,LNT,fish,stimuli/word/FAS_K7M-LNTW-02-11.wav,stimuli/word/FAS_M1M-LNTW-02-11.wav
html-keyboard-response,1316,2339982,0.0-15.0-0.13,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1317,2340496,0.0-15.0-1.13,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>as</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1318,2341169,0.0-15.0-2.13,,,,,,null,null,stimuli/word/FAS_K7M-PBKW-02-40.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1319,2341682,0.0-15.0-3.13,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>as</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1320,2342329,0.0-15.0-4.13,,,,,,null,null,stimuli/word/FAS_K9M-PBKW-02-40.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1321,2343251,0.0-15.0-5.13,,,,,,919,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>as</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,90,KK,j,PBK,as,stimuli/word/FAS_K7M-PBKW-02-40.wav,stimuli/word/FAS_K9M-PBKW-02-40.wav
html-keyboard-response,1322,2344262,0.0-15.0-0.14,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1323,2344776,0.0-15.0-1.14,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>song</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1324,2345589,0.0-15.0-2.14,,,,,,null,null,stimuli/word/FAS_K9M-LNTW-01-34.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1325,2346097,0.0-15.0-3.14,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>song</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1326,2346969,0.0-15.0-4.14,,,,,,null,null,stimuli/word/FAS_E1M-LNTW-01-34.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1327,2347507,0.0-15.0-5.14,,,,,,535,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>song</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,134,EK,f,LNT,song,stimuli/word/FAS_K9M-LNTW-01-34.wav,stimuli/word/FAS_E1M-LNTW-01-34.wav
html-keyboard-response,1328,2348513,0.0-15.0-0.15,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1329,2349030,0.0-15.0-1.15,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>bus</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1330,2349750,0.0-15.0-2.15,,,,,,null,null,stimuli/word/FAS_E1M-PBKW-01-09.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1331,2350263,0.0-15.0-3.15,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>bus</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1332,2350870,0.0-15.0-4.15,,,,,,null,null,stimuli/word/FAS_E5M-PBKW-01-09.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1333,2351249,0.0-15.0-5.15,,,,,,378,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>bus</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,9,EE,j,PBK,bus,stimuli/word/FAS_E1M-PBKW-01-09.wav,stimuli/word/FAS_E5M-PBKW-01-09.wav
html-keyboard-response,1334,2352262,0.0-15.0-0.16,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1335,2352779,0.0-15.0-1.16,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>knee</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1336,2353529,0.0-15.0-2.16,,,,,,null,null,stimuli/word/FAS_K9M-PBKW-02-42.wav,,,,,,,,,,,,,,,,,,,,
